,Stock Exchange,NYS,NYS,NYS,NYS,NYS,NAS,NAS,PAR,NYS,NYS,NAS,NYS,JP,NYS,NAS,NAS,PAR,PAR,NYS,NYS,NYS,JP,MCE,NAS,NAS,NAS,KR,NAS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,LON,NAS,NAS,NYS,NYS,NAS,NYS,NSE,NAS,NYS,NYS,NYS,NYS,SWX,NYS,NYS,NAS,NYS,NYS,NAS,NAS,NYS,HEL,NYS,NYS,NAS,NYS,PAR,NYS,NYS,NYS,NYS,JP,NYS,NAS,NYS,NYS,NYS,NYS,LIS,NAS,NYS,NYS,NAS,NYS,NYS,NYS,NYS,NAS,NYS,NYS,PAR,NYS,NYS,NYS,NYS,MX,NAS,TSE,NYS,NYS,NYS,NYS,NYS,NYS,NAS,NYS,BR,BSP,MEX,NAS,NAS,NYS,NYS
,1/24/2025,778.30,327.20,530.43,331.71,217.90,433.41,143.39,352.07,354.44,37.01,264.90,225.00,"3,082.48",24.32,90.54,203.23,95.93,265.87,472.31,87.43,364.31,"3,986.84",12.75,20.83,102.85,230.29,"218,308.90",78.96,206.36,310.74,"1,821.54",85.77,209.63,397.05,239.60,137.57,47.00,102.11,266.97,26.46,300.83,140.21,229.16,181.57,123.61,80.37,"1,732.15",80.16,"1,109.52",123.36,80.34,53.36,586.89,359.20,151.86,64.50,110.03,141.13,78.38,109.17,111.66,4.17,282.81,57.17,42.62,31.34,163.73,60.39,48.25,109.73,23.73,"5,851.69",242.69,78.77,448.07,144.12,80.41,73.29,2.73,50.74,63.43,129.59,44.27,98.67,108.05,276.14,206.87,194.53,74.16,55.84,66.34,10.80,45.67,132.27,74.08,778.30,74.97,81.18,26.77,68.81,83.79,31.67,95.48,75.09,106.86,92.74,10.42,12.08,778.30,9.40,5.16,59.50,51.74
,1/27/2025,800.85,331.50,544.50,344.85,217.25,433.65,148.67,356.69,364.94,38.04,272.14,228.12,"3,091.96",25.04,92.76,207.08,97.06,240.68,477.62,89.63,307.61,"3,834.64",12.95,20.29,90.81,232.52,"218,308.90",74.94,210.50,329.53,"1,769.63",89.02,213.33,364.13,243.69,137.60,47.45,105.27,275.02,26.57,299.07,142.06,233.82,188.52,100.00,75.90,"1,653.99",80.47,"1,120.25",126.24,81.23,54.36,581.53,340.85,147.50,65.84,113.04,143.12,79.42,112.04,101.95,4.18,278.68,56.41,43.38,31.91,161.04,59.83,49.84,111.48,22.35,"5,936.61",246.31,79.53,407.99,146.96,80.89,73.61,2.75,48.48,64.17,131.48,38.85,102.07,105.61,281.00,211.48,194.34,75.59,56.46,66.39,10.65,45.69,133.07,62.58,800.85,76.69,74.99,27.19,69.65,84.40,32.29,95.37,75.52,105.61,94.41,10.69,12.18,800.85,9.15,5.14,58.61,52.19
,1/28/2025,797.70,331.44,544.22,357.62,218.73,429.72,144.48,361.06,370.07,37.81,269.60,234.08,"3,182.98",24.94,91.30,202.49,97.43,222.70,473.51,89.17,308.71,"3,589.54",13.11,19.80,87.96,230.01,"218,308.90",73.83,210.52,326.25,"1,777.16",87.70,213.81,362.29,246.98,137.32,46.39,104.42,272.21,27.15,309.93,141.52,261.88,186.34,103.53,74.98,"1,635.92",80.20,"1,119.13",124.35,82.33,49.53,590.47,342.25,145.73,64.33,113.66,142.60,79.27,111.06,99.44,4.12,276.74,56.25,43.20,31.35,167.05,60.29,48.33,110.77,20.90,"6,000.06",245.17,79.79,406.84,140.06,82.35,74.22,2.83,47.32,62.80,125.19,40.59,100.21,104.36,281.40,211.59,193.42,74.22,55.99,66.86,10.25,46.93,131.62,62.52,797.70,76.10,76.45,27.24,68.12,80.05,32.47,93.65,75.01,105.57,92.54,10.62,12.06,797.70,9.13,5.14,57.71,51.54
,1/29/2025,796.80,332.82,545.65,351.70,221.61,432.50,144.59,350.01,366.18,37.70,270.92,228.73,"3,303.40",24.82,92.99,202.81,97.56,233.26,471.71,88.61,313.58,"3,655.76",13.12,19.75,88.72,228.15,"218,308.90",74.47,206.48,325.18,"1,827.18",87.42,210.10,360.54,244.42,138.29,45.65,104.75,268.70,26.98,304.17,140.96,265.68,186.19,106.43,75.13,"1,660.80",80.73,"1,102.04",124.57,82.55,49.27,574.98,345.91,145.01,63.98,114.73,141.64,79.49,111.14,101.22,4.14,273.47,55.16,42.62,31.22,168.47,60.49,49.35,109.96,21.09,"6,010.79",242.91,80.26,411.12,138.85,80.75,75.53,2.84,47.27,62.68,123.40,41.51,100.74,103.54,279.14,212.76,192.73,75.15,55.99,66.15,10.38,46.83,133.16,63.30,796.80,79.87,74.97,27.38,67.49,79.85,33.65,93.65,75.60,105.90,92.06,10.64,12.15,796.80,9.07,5.14,57.56,50.84
,1/30/2025,815.77,339.93,562.76,341.34,250.34,440.45,146.06,357.08,372.37,36.94,273.17,202.55,"3,273.06",25.09,94.31,205.57,99.25,236.75,473.51,89.18,322.96,"3,726.92",13.23,20.01,92.20,231.51,"218,308.90",80.00,219.17,332.12,"1,806.49",88.70,216.09,362.84,249.94,138.48,45.97,105.36,263.02,27.06,309.95,142.07,271.30,189.14,109.96,77.03,"1,655.10",81.28,"1,113.97",125.70,83.77,48.99,586.70,351.44,147.07,64.75,114.31,144.65,81.03,111.88,103.43,4.42,273.56,54.28,42.92,31.41,171.40,61.22,49.36,109.54,20.63,"6,039.10",248.16,80.39,419.84,140.75,82.43,75.25,2.86,49.52,62.91,125.21,42.08,102.54,104.48,282.34,214.49,197.52,74.60,56.86,67.14,10.49,47.70,133.83,65.39,815.77,80.03,74.03,27.52,65.63,78.81,33.68,110.92,78.47,107.47,93.29,11.07,12.74,815.77,9.23,5.14,59.38,52.39
,1/31/2025,803.73,338.69,552.24,339.48,247.85,440.19,144.90,352.12,376.48,36.87,274.52,203.68,"3,261.68",24.73,94.56,205.26,100.00,241.02,470.13,88.04,322.31,"3,899.87",13.22,19.43,90.94,232.10,"196,774.36",80.31,217.03,327.45,"1,825.77",84.61,214.61,359.31,247.64,138.14,45.76,104.52,258.75,27.34,311.34,141.71,263.22,187.68,112.48,76.83,"1,667.03",81.34,"1,051.25",124.86,83.43,48.95,577.96,348.09,145.26,65.08,113.26,144.74,80.88,109.23,101.71,4.37,273.01,52.93,42.75,31.12,171.99,61.00,48.94,108.41,20.63,"6,034.22",246.44,79.37,416.33,140.60,81.48,74.50,2.86,49.03,62.42,125.28,41.65,101.69,104.37,282.80,211.08,196.02,73.14,54.53,67.09,10.40,47.97,132.93,64.43,803.73,80.00,72.75,26.84,65.95,79.27,33.49,113.99,78.58,107.36,90.62,10.83,12.62,803.73,8.87,5.14,58.30,51.54
,2/3/2025,803.09,342.67,560.71,337.04,252.72,448.18,144.50,347.55,376.74,37.42,277.84,204.19,"3,204.79",24.43,95.70,204.06,100.05,233.56,460.75,87.76,311.42,"3,824.76",13.15,19.38,89.63,236.15,"188,575.42",79.46,220.44,331.81,"1,809.74",84.94,218.76,357.10,246.97,136.44,44.89,103.86,241.62,27.48,306.23,142.62,257.55,187.34,113.18,75.84,"1,634.71",80.92,"1,035.49",125.32,82.63,47.41,593.45,340.23,142.40,65.61,111.51,142.57,81.17,109.96,98.27,4.41,265.77,53.12,42.04,30.64,170.47,60.18,47.78,107.10,19.92,"5,910.25",244.53,77.94,402.28,140.22,79.51,74.48,2.85,48.49,60.68,125.68,40.50,100.73,102.80,276.76,209.16,189.79,72.21,51.17,68.04,10.13,48.20,131.27,62.63,803.09,79.57,71.84,26.64,65.70,77.36,32.30,110.52,75.61,106.00,87.64,10.82,12.72,803.09,8.70,5.14,57.02,49.89
,2/4/2025,818.59,342.01,555.90,341.91,256.34,448.76,137.98,344.41,383.01,37.26,277.98,202.03,"3,294.87",24.12,95.33,205.10,98.35,234.59,465.90,88.19,310.72,"3,930.51",13.26,19.29,90.36,238.00,"188,772.99",79.18,218.88,332.31,"1,844.22",84.42,216.96,352.12,246.31,133.91,45.44,103.91,245.15,27.02,306.85,143.47,260.25,186.25,109.32,76.13,"1,673.89",80.72,"1,031.39",124.21,82.51,48.07,601.79,355.18,142.12,65.19,110.63,143.87,81.79,109.64,99.82,4.37,265.07,51.27,42.33,30.65,173.36,60.08,45.36,106.75,20.28,"6,030.31",243.35,77.68,394.58,140.53,80.71,74.21,2.86,48.03,61.40,128.17,41.92,99.58,103.13,278.34,208.92,190.69,72.07,51.17,67.28,10.04,48.63,123.86,62.27,818.59,80.58,72.20,25.97,64.34,78.14,32.09,109.13,77.25,105.05,89.45,10.81,13.08,818.59,8.66,5.14,56.04,48.94
,2/5/2025,834.55,346.26,563.04,345.67,255.21,447.67,140.06,339.45,389.49,37.56,296.06,205.41,"3,330.90",24.65,96.94,204.00,99.23,228.30,461.37,88.89,311.26,"4,012.54",13.35,19.65,93.29,237.12,"196,379.23",81.20,221.47,334.32,"1,842.52",84.54,218.70,354.42,247.17,135.43,45.38,104.43,246.58,27.33,311.36,144.78,263.48,188.34,116.07,84.72,"1,654.86",81.85,"1,031.71",124.17,83.53,47.32,608.74,361.44,143.54,65.80,106.98,147.13,81.85,111.25,102.55,4.44,265.29,51.26,42.43,31.19,174.48,59.62,44.37,107.19,20.80,"5,990.29",246.63,77.56,393.76,139.86,82.07,75.94,2.88,48.72,61.27,125.62,43.18,98.95,103.87,284.76,211.50,189.44,67.12,52.92,68.51,9.91,48.68,123.02,62.94,834.55,81.91,74.26,25.88,64.32,77.58,32.17,108.39,79.92,106.69,90.00,10.73,12.98,834.55,8.65,5.18,55.61,48.46
,2/6/2025,862.49,344.32,563.90,328.66,245.66,454.56,139.77,346.82,378.82,37.38,286.41,204.66,"3,334.69",24.08,95.37,192.51,99.34,235.27,458.70,88.04,311.85,"4,022.42",13.17,19.38,94.23,239.84,"201,021.99",82.08,221.62,322.11,"1,860.59",83.62,219.26,354.30,247.48,136.98,45.72,100.33,252.79,26.79,307.70,143.95,266.77,187.24,118.84,86.68,"1,665.15",82.74,"1,034.09",123.63,83.29,47.44,608.74,360.70,143.79,65.00,106.47,144.58,85.27,111.12,103.99,4.48,263.48,53.03,42.74,31.22,174.48,59.88,43.51,101.69,20.80,"6,017.63",244.41,77.01,388.76,139.40,81.56,74.91,2.78,48.54,63.48,125.44,44.25,98.18,107.18,282.59,211.48,190.55,66.57,52.05,67.28,10.23,48.67,124.11,65.15,862.49,79.85,74.29,26.41,64.20,77.54,34.07,109.25,79.57,106.09,91.17,10.82,13.09,862.49,8.68,5.20,53.93,48.22
,2/7/2025,870.35,344.85,559.52,323.72,244.59,449.00,139.03,334.54,377.49,37.33,282.33,201.66,"3,302.45",24.00,93.43,188.56,99.00,232.92,459.32,87.26,309.09,"4,032.30",13.08,19.10,92.00,240.25,"200,528.08",81.58,221.61,319.65,"1,848.93",84.67,218.77,352.76,244.88,136.60,45.23,100.82,250.16,27.03,301.15,141.74,261.07,185.64,110.25,86.33,"1,667.22",81.81,"1,024.67",125.18,82.01,46.90,599.61,363.34,144.19,64.50,105.82,142.77,84.40,111.16,104.43,4.52,263.17,53.34,42.49,30.90,170.67,59.32,43.71,99.94,20.71,"6,243.10",242.96,79.25,394.60,140.83,80.56,75.19,2.77,48.52,64.10,124.25,43.16,98.26,106.08,278.45,211.83,188.59,66.87,52.20,67.14,10.00,54.13,124.61,67.20,870.35,79.00,74.18,25.87,63.85,76.91,35.28,108.15,80.15,105.24,92.59,10.53,12.49,870.35,8.40,5.28,51.97,48.17
,2/10/2025,861.01,348.04,562.24,325.08,243.22,454.74,138.80,336.36,378.38,37.39,283.53,204.36,"3,251.25",24.12,92.88,191.31,99.42,237.98,463.64,88.06,315.83,"3,973.99",13.15,19.77,95.62,237.29,"195,687.75",82.97,222.77,315.89,"1,826.25",83.89,219.79,357.02,243.44,136.50,44.90,99.87,252.26,26.95,304.99,142.00,257.84,182.07,112.42,88.17,"1,675.15",80.22,"1,029.35",126.26,81.41,46.09,601.00,365.34,146.95,64.77,105.13,143.86,85.14,109.63,110.26,4.55,296.45,52.14,41.80,31.43,172.77,60.37,44.03,99.44,20.87,"6,359.26",241.78,81.23,393.49,141.33,83.58,74.80,2.81,51.97,63.98,124.41,43.02,97.99,106.90,279.45,209.25,190.32,66.44,52.75,67.00,10.17,53.63,124.28,67.74,861.01,78.90,74.95,25.82,64.41,77.97,36.13,107.93,79.81,105.90,92.86,10.73,12.44,861.01,8.24,5.29,53.34,49.90
,2/11/2025,857.17,348.11,561.46,322.30,248.52,454.62,140.05,335.27,381.43,37.90,285.33,201.81,"3,251.25",23.80,93.53,189.86,99.27,239.84,467.90,88.41,312.50,"3,973.99",12.92,20.97,93.77,237.22,"197,268.27",82.50,223.42,321.32,"1,821.74",85.27,220.93,361.31,258.57,136.64,45.58,100.24,255.22,27.39,299.72,141.12,253.41,184.85,108.76,87.82,"1,664.86",79.31,"1,037.17",127.95,81.83,46.22,604.57,364.02,146.13,65.07,104.71,141.79,86.03,109.12,109.41,4.53,297.83,52.93,42.45,31.74,175.41,60.13,44.36,98.01,20.62,"6,359.26",241.84,82.26,390.80,136.21,83.52,73.44,2.75,51.88,64.66,120.82,42.78,99.28,105.44,276.74,209.51,190.81,67.17,53.02,67.24,9.68,53.96,125.35,66.45,857.17,77.48,73.48,25.93,64.65,76.84,36.56,108.83,80.38,98.50,93.79,11.10,12.93,857.17,8.25,5.26,54.05,50.62
,2/12/2025,865.06,348.88,561.36,324.00,249.61,452.47,138.46,328.01,380.28,37.93,283.79,196.48,"3,197.20",23.75,100.50,188.09,100.09,234.54,470.13,88.56,305.96,"3,975.97",12.91,22.48,91.38,244.31,"196,478.01",80.83,224.07,310.05,"1,809.60",84.64,221.17,358.23,259.36,135.35,45.48,100.19,256.58,27.73,297.28,141.94,253.05,184.75,105.07,87.69,"1,659.16",78.95,"1,018.53",128.61,80.56,47.20,594.44,356.20,143.81,65.27,103.93,140.65,86.24,108.89,110.86,4.61,296.07,51.97,41.90,31.64,178.10,60.13,43.20,98.02,20.54,"6,396.35",237.91,81.77,385.04,135.47,82.36,73.42,2.73,50.64,65.45,118.37,43.01,98.83,102.74,271.16,204.15,191.30,66.36,52.77,67.09,9.54,54.08,124.67,66.84,865.06,77.20,71.22,25.86,63.94,75.95,37.08,105.66,80.31,97.75,92.79,11.05,12.94,865.06,8.23,5.28,53.51,49.51
,2/13/2025,863.96,352.99,563.06,327.71,252.90,454.92,139.03,336.16,380.96,38.41,285.63,197.90,"3,233.24",23.90,103.08,188.33,100.92,240.48,459.93,89.38,303.91,"4,084.68",13.03,24.13,95.35,245.43,"205,961.11",82.54,224.26,319.52,"1,790.27",85.64,222.15,357.85,262.77,136.85,45.39,101.30,257.04,27.71,303.48,143.57,256.79,188.11,103.16,87.22,"1,645.44",80.69,"1,018.80",130.04,81.63,47.40,593.85,360.86,150.42,66.24,104.96,143.13,87.71,109.95,108.25,4.63,292.84,52.74,42.05,31.89,180.74,61.25,43.66,98.93,20.72,"6,488.10",241.58,83.70,387.02,129.33,84.62,73.71,2.74,50.85,66.41,114.48,42.39,100.06,101.16,279.33,204.81,210.84,67.05,53.25,67.00,9.59,54.71,124.95,66.66,863.96,77.62,71.32,26.03,64.68,73.40,37.37,106.28,81.37,98.67,92.77,11.17,13.05,863.96,8.17,5.19,51.87,49.44
,2/14/2025,838.06,351.18,561.52,324.42,254.94,450.93,137.88,337.24,379.47,38.36,282.30,197.33,"3,512.94",23.80,101.25,186.02,99.33,242.20,473.74,89.97,305.26,"4,261.59",12.98,23.60,99.19,240.89,"207,442.84",82.00,224.39,313.86,"1,803.04",83.97,228.96,359.81,262.04,137.50,45.73,100.58,261.58,27.78,302.72,142.23,259.75,183.09,106.16,88.42,"1,653.31",79.92,"1,018.70",127.45,81.00,47.87,591.26,365.22,149.97,66.44,104.63,143.73,88.80,109.65,112.30,4.63,288.66,53.39,42.51,32.21,181.08,60.45,44.04,99.54,21.14,"6,481.27",243.18,82.45,383.98,130.92,86.45,72.66,2.77,51.48,67.00,114.87,42.51,98.07,99.40,282.69,199.82,210.85,67.73,50.74,68.08,9.39,54.23,123.54,67.64,838.06,76.00,71.13,26.12,64.89,73.46,37.24,105.68,81.40,97.00,92.82,11.54,13.53,838.06,9.58,5.19,52.86,50.54
,2/17/2025,838.06,351.18,561.52,324.42,254.94,450.93,137.88,336.90,379.47,38.36,282.30,197.33,"3,657.06",23.80,101.25,186.02,99.65,241.61,473.74,89.97,305.26,"4,368.33",12.95,23.60,99.19,240.89,"209,418.49",82.00,224.39,313.86,"1,789.35",83.97,228.96,359.81,262.04,137.50,45.73,100.58,261.58,27.85,302.72,142.23,259.75,183.09,106.16,88.42,"1,652.01",79.92,"1,018.70",127.45,81.39,47.87,597.62,365.22,149.97,66.44,104.63,143.73,88.80,109.65,112.30,4.65,288.66,53.39,42.51,32.21,181.27,60.45,44.04,99.54,21.14,"6,348.52",243.18,82.45,383.98,130.92,86.45,72.66,2.74,51.48,67.00,114.87,42.51,98.07,99.40,282.69,199.82,210.85,67.73,50.74,68.70,9.39,54.23,123.54,67.64,838.06,76.00,71.13,26.12,64.89,73.46,37.24,105.68,81.40,97.00,92.82,11.77,13.97,838.06,9.58,5.29,52.86,50.54
,2/18/2025,850.90,354.08,565.35,326.83,256.69,459.64,138.56,335.72,379.04,38.56,283.89,199.50,"3,585.95",23.83,102.39,190.87,99.31,246.33,494.79,83.44,309.16,"4,294.21",12.94,27.39,106.44,243.22,"207,442.84",85.79,225.00,314.35,"1,798.72",84.31,226.17,359.46,263.51,138.05,45.91,101.48,261.27,27.57,295.66,143.34,258.48,184.38,106.93,89.24,"1,667.08",80.25,"1,013.66",130.31,81.00,47.64,581.33,370.45,151.59,66.37,106.13,143.80,87.21,110.47,118.15,4.65,296.60,54.49,42.90,32.75,162.75,61.32,44.35,101.18,21.21,"6,301.67",242.98,83.36,389.31,129.94,86.42,72.33,2.73,54.22,66.88,116.30,42.60,96.52,100.57,281.91,198.43,213.80,67.79,51.13,67.80,9.73,53.88,122.37,68.15,850.90,77.63,69.51,26.46,64.40,73.50,37.10,107.45,81.65,98.07,94.93,11.53,13.65,850.90,10.34,5.20,55.12,49.56
,2/19/2025,860.68,352.59,565.24,322.43,257.91,455.93,140.21,328.01,381.64,39.32,285.32,197.43,"3,577.42",24.14,104.72,193.41,98.73,242.84,502.40,84.34,305.51,"4,328.80",13.01,25.72,104.02,246.06,"215,839.34",86.86,225.17,318.17,"1,758.75",85.32,227.27,367.03,263.53,137.98,45.13,102.29,260.70,27.48,299.06,144.93,260.66,186.97,110.67,89.09,"1,654.33",81.58,"1,012.07",132.51,80.68,47.31,575.97,377.23,153.19,66.89,106.01,143.68,86.88,110.59,118.76,4.57,294.82,54.37,42.79,33.21,158.45,62.23,44.47,102.33,21.28,"6,239.20",244.49,82.97,386.19,130.17,86.45,73.22,2.80,53.82,66.66,114.94,42.45,99.03,99.98,279.27,197.05,212.90,68.08,51.43,67.99,9.84,54.14,123.65,67.05,860.68,77.83,73.06,26.42,66.01,65.08,37.22,107.96,81.44,97.85,93.52,11.35,13.69,860.68,10.63,5.26,54.85,49.63
,2/20/2025,866.70,347.89,560.05,316.36,258.32,455.76,143.37,331.89,376.37,39.77,288.87,193.60,"3,538.54",24.15,107.04,193.91,99.21,250.11,489.10,85.25,304.91,"4,266.53",13.02,26.09,102.84,243.68,"209,418.49",88.21,225.76,319.11,"1,772.69",85.76,228.46,363.16,264.62,137.29,44.78,102.07,262.25,27.51,291.02,145.14,240.80,184.60,108.35,87.49,"1,630.41",81.53,"1,015.30",133.50,80.28,47.40,580.14,375.59,152.93,67.13,105.51,141.67,86.00,110.03,117.70,4.64,298.60,53.33,42.07,33.25,156.30,61.38,44.96,102.62,21.17,"6,296.79",245.82,83.33,383.27,128.74,86.30,73.08,2.84,53.66,67.62,110.86,41.69,103.14,98.69,272.28,197.87,208.70,69.13,51.97,68.60,10.09,53.67,123.11,65.82,866.70,78.05,71.69,26.50,65.45,61.95,36.93,108.53,82.03,97.69,94.00,11.35,13.99,866.70,10.55,5.23,53.24,49.58
,2/21/2025,867.26,345.94,554.31,307.79,255.14,451.92,147.60,339.94,356.25,40.02,293.79,187.68,"3,615.34",24.52,106.96,194.45,99.73,252.86,483.37,87.19,293.60,"4,143.98",13.05,24.87,98.52,244.22,"206,948.93",85.24,224.69,314.06,"1,762.83",87.32,228.47,351.46,262.00,137.26,43.93,99.99,248.31,27.37,285.00,143.45,231.29,181.17,103.46,84.00,"1,643.12",80.08,999.05,134.74,80.96,45.82,579.55,360.22,152.32,67.73,103.96,135.78,83.38,109.12,115.46,4.66,290.76,52.86,41.37,33.16,160.31,60.02,46.55,103.80,20.59,"6,370.00",246.49,81.23,371.52,125.54,85.20,72.36,2.86,51.72,66.68,109.57,40.36,105.75,96.53,262.07,196.94,204.39,70.87,51.23,69.21,10.02,52.46,124.79,61.99,867.26,77.24,70.34,26.50,64.66,59.49,35.77,101.51,79.54,93.94,92.85,11.37,13.86,867.26,9.98,5.22,51.92,49.75
,2/24/2025,874.92,347.26,555.79,306.32,255.52,452.44,147.94,341.56,355.91,40.55,300.30,185.52,"3,615.34",24.85,108.01,192.59,99.02,235.37,478.01,87.41,286.18,"4,143.98",13.33,24.27,95.10,243.12,"202,503.73",82.58,226.31,317.19,"1,713.39",87.94,230.29,343.59,261.12,136.68,43.68,101.88,247.68,27.23,285.26,144.78,234.64,184.18,97.58,82.77,"1,588.39",78.97,989.26,134.53,80.36,46.09,579.74,353.89,151.03,68.54,104.92,137.89,83.07,111.45,112.06,4.58,288.21,53.05,41.48,33.20,159.43,60.07,46.75,104.94,20.21,"6,370.00",248.05,81.93,363.42,127.00,84.17,73.05,2.95,48.83,66.79,109.70,39.03,106.66,94.72,263.92,199.67,204.59,71.38,51.71,70.25,10.14,51.72,126.95,59.88,874.92,77.64,70.87,26.30,64.90,58.75,35.62,101.29,78.40,92.60,93.44,11.31,13.50,874.92,9.79,5.29,50.16,49.76
,2/25/2025,895.17,349.47,560.79,303.90,251.50,461.28,150.41,341.56,354.97,40.91,306.03,184.46,"3,600.17",24.93,108.50,194.51,99.71,226.97,481.01,87.71,283.91,"3,792.14",13.45,22.99,92.92,246.13,"198,058.53",79.56,227.37,330.59,"1,716.89",90.07,231.08,345.47,262.98,143.15,43.97,104.47,250.55,27.25,283.72,145.85,234.56,185.87,92.69,82.64,"1,580.71",78.58,994.75,135.74,79.88,46.23,574.18,354.46,149.78,68.22,105.48,138.70,83.35,113.99,108.63,4.58,284.39,53.05,41.50,32.65,155.42,59.70,47.10,106.30,19.76,"6,390.49",249.47,82.17,366.34,129.42,85.49,74.62,3.00,48.88,66.65,111.87,38.58,108.11,96.53,265.57,203.60,204.91,72.05,51.72,69.50,10.27,51.62,129.07,59.71,895.17,75.82,71.00,26.59,65.65,60.24,35.56,101.22,78.28,101.81,94.38,11.72,13.29,895.17,9.54,5.24,50.69,41.74
,2/26/2025,908.28,348.03,558.05,305.34,249.63,455.42,145.69,344.31,350.47,40.41,297.06,188.39,"3,607.76",24.63,107.46,193.89,100.28,234.29,472.06,87.81,293.59,"3,782.26",13.53,23.52,97.39,243.35,"200,528.08",80.56,225.34,317.53,"1,716.89",88.00,229.16,347.38,263.76,143.24,43.82,103.56,250.20,27.23,285.67,144.17,241.01,183.87,94.58,83.63,"1,580.71",79.06,999.23,133.69,84.22,47.96,572.59,360.03,150.55,67.76,106.26,140.68,82.67,113.18,113.54,4.59,282.76,53.47,41.32,32.39,151.80,59.93,45.38,103.89,19.84,"6,446.13",248.68,82.69,371.43,128.28,85.80,75.51,3.01,49.97,66.22,110.74,39.76,104.93,97.40,270.94,203.09,204.88,71.07,51.86,69.07,10.33,52.09,127.21,60.58,908.28,72.55,71.12,26.43,64.83,59.08,35.61,101.00,78.81,107.72,93.62,11.56,13.23,908.28,9.39,5.28,51.85,40.45
,2/27/2025,898.51,353.10,561.58,292.99,247.09,454.17,146.18,343.87,349.02,40.50,296.52,184.19,"3,620.09",24.33,108.94,194.75,100.42,231.15,474.06,87.97,286.70,"3,872.20",13.37,23.09,91.52,245.18,"198,046.54",75.48,226.24,318.55,"1,713.59",88.03,230.27,341.01,264.46,142.83,44.32,105.15,252.56,27.08,282.35,143.69,235.14,190.34,87.36,82.98,"1,574.04",79.82,"1,002.04",134.68,82.71,47.14,565.64,357.51,149.61,68.52,107.04,139.78,82.52,115.03,105.86,4.56,280.04,53.96,41.47,31.72,147.16,59.70,45.00,103.03,19.32,"6,418.80",245.16,84.26,363.44,128.36,84.10,79.85,2.89,48.02,65.32,108.34,37.79,104.91,96.28,267.77,207.78,202.43,71.06,50.72,69.45,9.82,51.92,126.87,59.33,898.51,72.12,71.26,25.71,64.62,58.94,36.17,99.71,77.95,106.89,92.78,11.62,13.43,898.51,9.46,5.25,48.95,40.29
,2/28/2025,913.86,360.02,573.00,295.92,246.32,460.85,147.57,346.72,340.83,40.34,298.69,185.95,"3,545.18",24.64,111.20,196.37,99.96,229.82,474.30,89.21,289.61,"3,706.16",13.52,23.73,93.32,249.03,"189,098.65",76.04,229.37,304.02,"1,639.19",88.98,234.55,350.34,266.27,142.83,44.92,107.15,256.82,27.17,274.21,146.50,242.98,194.33,91.51,84.37,"1,521.72",81.77,"1,012.24",136.42,83.11,48.63,564.65,361.46,151.84,69.82,109.28,141.94,81.87,115.82,100.89,4.49,282.81,54.06,41.94,29.56,145.79,59.71,45.59,103.30,19.29,"6,321.19",248.37,85.71,367.04,128.66,85.32,80.41,2.93,48.74,65.12,103.49,37.89,106.25,99.04,271.89,204.68,203.82,71.97,50.53,69.78,10.96,52.43,127.25,59.73,913.86,72.17,72.71,26.11,65.15,58.22,37.15,100.66,79.63,108.89,90.53,11.29,12.93,913.86,9.45,5.13,51.50,39.45
,3/3/2025,922.89,359.13,571.62,291.16,244.12,456.11,150.00,352.66,337.40,41.06,301.33,182.06,"3,520.53",24.47,112.84,195.57,103.14,225.60,459.54,91.42,274.93,"3,785.23",13.35,22.74,90.24,252.08,"189,098.65",75.09,230.35,308.96,"1,659.49",90.58,237.13,342.95,267.07,141.59,44.29,107.80,252.79,27.51,272.03,148.14,238.06,197.17,85.54,81.32,"1,519.16",80.97,990.72,137.71,84.05,46.89,573.59,349.47,148.46,69.63,107.74,140.62,82.05,117.80,93.82,4.74,274.42,53.06,41.53,28.76,144.86,59.31,44.99,104.35,18.53,"6,397.33",251.34,85.33,350.60,127.90,82.31,79.53,2.88,46.83,64.01,100.23,36.07,107.75,96.19,267.02,206.68,197.53,69.68,49.18,70.77,10.58,51.95,127.19,55.78,922.89,70.81,69.47,25.59,65.05,55.35,36.12,95.91,76.32,106.52,88.11,11.29,12.93,922.89,8.84,5.16,47.96,40.16
,3/4/2025,904.36,349.61,551.88,285.48,247.07,455.22,148.27,351.63,338.17,40.12,302.69,181.22,"3,439.93",24.01,111.62,191.86,104.69,214.94,452.19,90.19,275.68,"3,677.50",13.30,21.33,90.90,247.27,"185,022.39",75.75,226.59,309.73,"1,639.77",88.87,233.48,339.94,265.04,138.43,42.72,105.32,242.01,27.46,267.43,146.82,224.14,194.22,88.04,79.68,"1,483.51",77.80,980.10,135.59,82.33,44.76,568.62,340.98,145.94,67.82,104.04,139.59,82.27,115.05,92.36,4.53,263.83,49.22,40.16,28.05,140.02,57.97,44.26,102.97,18.35,"6,365.12",254.08,82.42,347.48,130.89,71.36,76.13,2.89,44.46,62.80,103.22,35.01,105.58,93.13,262.41,202.95,190.92,69.55,47.42,70.11,10.23,51.48,125.77,54.55,904.36,70.31,67.29,25.28,64.30,57.51,34.18,93.84,73.37,105.77,85.98,11.29,12.93,904.36,8.48,5.26,47.19,39.05
